"medal_date","medal_type","name","gender","country_long","discipline","event","birth_date","code_athlete"
"2024-08-03","Bronze ","KHARUN Ilya","Male","Canada","Swimming","Men's 100m Butterfly","2005-02-07",1967058
"2024-08-03","Gold ","McINTOSH Summer","Female","Canada","Swimming","Women's 200m Individual Medley","2006-08-18",1967140
"2024-08-03","Silver ","DOUGLASS Kate","Female","United States of America","Swimming","Women's 200m Individual Medley","2001-11-17",1935895
"2024-08-03","Bronze ","McKEOWN Kaylee","Female","Australia","Swimming","Women's 200m Individual Medley","2001-07-12",1946198
"2024-08-03","Gold ","LEDECKY Katie","Female","United States of America","Swimming","Women's 800m Freestyle","1997-03-17",1935938
"2024-08-03","Silver ","TITMUS Ariarne","Female","Australia","Swimming","Women's 800m Freestyle","2000-09-07",1946150
"2024-08-03","Bronze ","MADDEN Paige","Female","United States of America","Swimming","Women's 800m Freestyle","1998-10-22",1935943
"2024-08-03","Gold ","CHEN Meng","Female","People's Republic of China","Table Tennis","Women's Singles","1994-01-15",1902307
"2024-08-04","Gold ","SCHEFFLER Scottie","Male","United States of America","Golf","Men's Individual Stroke Play","1996-06-21",1951724
"2024-08-04","Silver ","FLEETWOOD Tommy","Male","Great Britain","Golf","Men's Individual Stroke Play","1991-01-19",1923629
"2024-08-04","Bronze ","MATSUYAMA Hideki","Male","Japan","Golf","Men's Individual Stroke Play","1992-02-25",1961406
"2024-08-04","Gold ","CROVETTO CHADID Francisca","Female","Chile","Shooting","Skeet Women","1990-04-27",1937878
"2024-08-04","Silver ","RUTTER Amber Jo","Female","Great Britain","Shooting","Skeet Women","1997-08-21",1977402
"2024-08-04","Gold ","FINKE Bobby","Male","United States of America","Swimming","Men's 1500m Freestyle","1999-11-06",1935902
"2024-08-04","Silver ","PALTRINIERI Gregorio","Male","Italy","Swimming","Men's 1500m Freestyle","1994-09-05",1925630
"2024-08-04","Bronze ","WIFFEN Daniel","Male","Ireland","Swimming","Men's 1500m Freestyle","2001-07-14",1539969
"2024-08-04","Gold ","SJOESTROEM Sarah","Female","Sweden","Swimming","Women's 50m Freestyle","1993-08-17",1572557
"2024-08-04","Bronze ","ZHANG Yufei","Female","People's Republic of China","Swimming","Women's 50m Freestyle","1998-04-19",1945125
"2024-08-04","Gold ","FAN Zhendong","Male","People's Republic of China","Table Tennis","Men's Singles","1997-01-22",1902295
"2024-08-08","Gold ","REYENGA Tijmen","Male","Netherlands","Hockey","Men","1999-10-10",1971963
"2024-07-27","Bronze ","GROBBELAAR Christie","Male","South Africa","Rugby Sevens","Men","2000-05-25",1574106
"2024-07-31","Silver ","JO Jin Mi","Female","Democratic People's Republic of Korea","Diving","Women's Synchronised 10m Platform","2004-11-15",1980116
"2024-07-31","Silver ","KIM Mi Rae","Female","Democratic People's Republic of Korea","Diving","Women's Synchronised 10m Platform","2001-04-07",1980115
"2024-07-31","Bronze ","TOULSON Lois","Female","Great Britain","Diving","Women's Synchronised 10m Platform","1999-09-26",1900856
"2024-07-31","Gold ","OH Sanguk","Male","Republic of Korea","Fencing","Men's Sabre Team","1996-09-30",1927149
"2024-07-31","Silver ","DULLEMANS Tessa","Female","Netherlands","Rowing","Women's Quadruple Sculls","1997-07-02",1965573
"2024-07-31","Bronze ","VOELZ Maren","Female","Germany","Rowing","Women's Quadruple Sculls","1999-11-20",1906511
"2024-07-31","Bronze ","SCHENDEKEHL Tabea","Female","Germany","Rowing","Women's Quadruple Sculls","1998-11-29",1906506
"2024-07-31","Gold ","PARK Sangwon","Male","Republic of Korea","Fencing","Men's Sabre Team","2000-09-14",1927151
"2024-07-31","Gold ","DO Gyeongdong","Male","Republic of Korea","Fencing","Men's Sabre Team","1999-08-19",1927115
"2024-07-31","Bronze ","APITHY Bolade","Male","France","Fencing","Men's Sabre Team","1985-08-21",1916230
"2024-08-01","Gold ","CORRIGAN Liam","Male","United States of America","Rowing","Men's Four","1997-09-11",1944652
"2024-08-09","Silver ","LUKEBA Castello","Male","France","Football","Men","2002-12-17",1900683
"2024-08-03","Silver ","WHITTAKER Isabella","Female","United States of America","Athletics","4 x 400m Relay Mixed","2002-02-15",4979557
"2024-08-03","Bronze ","DAVEY Lewis","Male","Great Britain","Athletics","4 x 400m Relay Mixed","2000-10-24",1924406
"2024-08-03","Silver ","ANDRADE Rebeca","Female","Brazil","Artistic Gymnastics","Women's Vault","1999-05-08",1953634
"2024-08-03","Bronze ","FIELDMAN Henry","Male","Great Britain","Rowing","Women's Eight","1988-11-25",1901063
"2024-08-04","Bronze ","GROUSSET Maxime","Male","France","Swimming","Men's 4 x 100m Medley Relay","1999-04-24",1909284
"2024-08-05","Gold ","HELLWIG Tim","Male","Germany","Triathlon","Mixed Relay","1999-06-30",1558780
"2024-07-30","Bronze ","LIM Jonghoon","Male","Republic of Korea","Table Tennis","Mixed Doubles","1997-01-21",1936429
"2024-08-03","Gold ","BAKASTOVA Yuliia","Female","Ukraine","Fencing","Women's Sabre Team","1996-06-26",1897633
"2024-08-06","Bronze ","SHARSHENBEKOV Zholaman","Male","Kyrgyzstan","Wrestling","Men's Greco-Roman 60kg","1999-09-29",1566631
"2024-07-29","Silver ","RICHARDS Matthew","Male","Great Britain","Swimming","Men's 200m Freestyle","2002-12-17",1903617
"2024-07-29","Bronze ","HOBSON Luke","Male","United States of America","Swimming","Men's 200m Freestyle","2003-06-25",1935918
"2024-07-29","Gold ","SMITH Tatjana","Female","South Africa","Swimming","Women's 100m Breaststroke","1997-07-09",1962589
"2024-07-29","Silver ","TANG Qianting","Female","People's Republic of China","Swimming","Women's 100m Breaststroke","2004-03-14",1945200
"2024-07-29","Bronze ","Mc SHARRY Mona","Female","Ireland","Swimming","Women's 100m Breaststroke","2000-08-21",1543304
"2024-07-29","Gold ","O'CALLAGHAN Mollie","Female","Australia","Swimming","Women's 200m Freestyle","2004-04-02",1946218
"2024-07-29","Silver ","TITMUS Ariarne","Female","Australia","Swimming","Women's 200m Freestyle","2000-09-07",1946150
"2024-08-03","Gold ","YULO Carlos Edriel","Male","Philippines","Artistic Gymnastics","Men's Floor Exercise","2000-02-16",1975874
"2024-08-03","Gold ","BILES Simone","Female","United States of America","Artistic Gymnastics","Women's Vault","1997-03-14",1959861
"2024-08-07","Gold ","ALVAREZ BORGES Erislandy","Male","Cuba","Boxing","Men's 63.5kg","2000-07-14",1555537
"2024-08-04","Gold ","ERRANI Sara","Female","Italy","Tennis","Women's Doubles","1987-04-29",1562409
"2024-08-09","Bronze ","FREIGANG Laura","Female","Germany","Football","Women","1998-02-01",1880573
"2024-08-09","Bronze ","DOORSOUN Sara","Female","Germany","Football","Women","1991-11-17",1880565
"2024-08-07","Bronze ","CONSONNI Simone","Male","Italy","Cycling Track","Men's Team Pursuit","1994-09-12",1923518
"2024-08-07","Bronze ","GANNA Filippo","Male","Italy","Cycling Track","Men's Team Pursuit","1996-07-25",1923520
"2024-08-07","Bronze ","LAMON Francesco","Male","Italy","Cycling Track","Men's Team Pursuit","1994-02-05",1923517
"2024-08-08","Silver ","MUELLER Mathias","Male","Germany","Hockey","Men","1992-04-03",1561321
"2024-08-08","Silver ","GRAMBUSCH Mats","Male","Germany","Hockey","Men","1992-11-04",1561319
"2024-08-09","Gold ","THOMAS Gabrielle","Female","United States of America","Athletics","Women's 4 x 100m Relay","1996-12-07",1965868
"2024-08-09","Silver ","ASHER-SMITH Dina","Female","Great Britain","Athletics","Women's 4 x 100m Relay","1995-12-04",1924384
"2024-08-10","Gold ","WANG Liuyi","Female","People's Republic of China","Artistic Swimming","Duet","1997-01-16",1908852
"2024-08-10","Gold ","WANG Qianyi","Female","People's Republic of China","Artistic Swimming","Duet","1997-01-16",1908853
"2024-08-10","Silver ","BATUM Nicolas","Male","France","Basketball","Men","1988-12-14",1573628
"2024-08-10","Gold ","KRISTIANSEN Veronica","Female","Norway","Handball","Women","1990-07-10",1878514
"2024-08-10","Gold ","AARDAHL Maren","Female","Norway","Handball","Women","1994-03-02",1878518
"2024-08-10","Gold ","SKOGRAND Stine","Female","Norway","Handball","Women","1993-03-03",1878496
"2024-08-10","Silver ","WILLIAMS Alice","Female","Australia","Water Polo","Women","1998-12-24",1947498
"2024-08-10","Silver ","KEARNS Tilly","Female","Australia","Water Polo","Women","2000-10-02",1947528
"2024-08-11","Silver ","GOLLA Johannes","Male","Germany","Handball","Men","1997-11-05",1899239
"2024-08-07","Bronze ","TIAFACK Nelvie Raman","Male","Germany","Boxing","Men's +92kg","1999-01-03",1895903
"2024-08-07","Bronze ","ABOUDOU MOINDZE Djamili-Dini","Male","France","Boxing","Men's +92kg","1996-02-16",1879120
"2024-08-09","Bronze ","SMITH David","Male","United States of America","Volleyball","Men","1985-05-15",1918012
"2024-08-09","Bronze ","ENSING Kyle","Male","United States of America","Volleyball","Men","1997-03-06",1917994
"2024-07-29","Bronze ","YILDIRMIS Abdullah","Male","Türkiye","Archery","Men's Team","2003-11-07",1565006
"2024-08-04","Silver ","MOREGARD Truls","Male","Sweden","Table Tennis","Men's Singles","2002-02-16",1563390
"2024-08-10","Gold ","FAURE Theo","Male","France","Volleyball","Men","1999-10-12",1574048
"2024-08-07","Silver ","VERNON Ethan","Male","Great Britain","Cycling Track","Men's Team Pursuit","2000-08-26",1912571
"2024-07-29","Bronze ","COLLETT Laura","Female","Great Britain","Equestrian","Eventing Individual","1989-08-31",1970898
"2024-07-29","Gold ","TANIGAWA Wataru","Male","Japan","Artistic Gymnastics","Men's Team","1996-07-23",1919490
"2024-07-29","Silver ","LIU Yang","Male","People's Republic of China","Artistic Gymnastics","Men's Team","1994-08-11",1918856
"2024-07-29","Silver ","SU Weide","Male","People's Republic of China","Artistic Gymnastics","Men's Team","2000-03-19",1918858
"2024-07-29","Silver ","XIAO Ruoteng","Male","People's Republic of China","Artistic Gymnastics","Men's Team","1996-01-30",1918860
"2024-07-29","Silver ","ZHANG Boheng","Male","People's Republic of China","Artistic Gymnastics","Men's Team","2000-03-04",1918864
"2024-07-29","Silver ","ZOU Jingyuan","Male","People's Republic of China","Artistic Gymnastics","Men's Team","1998-01-03",1918865
"2024-07-29","Bronze ","HONG Asher","Male","United States of America","Artistic Gymnastics","Men's Team","2004-03-23",1959781
"2024-07-29","Bronze ","TOMOTO Kazuma","Male","Japan","Equestrian","Eventing Team","1983-06-05",1946438
"2024-07-29","Bronze ","TANAKA Toshiyuki","Male","Japan","Equestrian","Eventing Team","1985-02-02",1946428
"2024-07-30","Gold ","CAREY Jade","Female","United States of America","Artistic Gymnastics","Women's Team","2000-05-27",1959819
"2024-07-30","Gold ","CHILES Jordan","Female","United States of America","Artistic Gymnastics","Women's Team","2001-04-15",1959825
"2024-07-31","Silver ","RABB Krisztian","Male","Hungary","Fencing","Men's Sabre Team","2001-11-10",1946444
"2024-08-09","Gold ","REEVES Olivia","Female","United States of America","Weightlifting","Women's 71kg","2003-04-19",1917154
"2024-08-01","Gold ","OLDENBURG Marloes","Female","Netherlands","Rowing","Women's Four","1988-03-09",1965560
"2024-07-30","Gold ","LEE Sunisa","Female","United States of America","Artistic Gymnastics","Women's Team","2003-03-09",1959866
"2024-08-09","Bronze ","van der WESTHUYZEN Jean","Male","Australia","Canoe Sprint","Men's Kayak Double 500m","1998-12-09",1940218
"2024-08-09","Bronze ","GREEN Tom","Male","Australia","Canoe Sprint","Men's Kayak Double 500m","1999-06-03",1940223
"2024-08-11","Gold ","BOSETTI Caterina Chiara","Female","Italy","Volleyball","Women","1994-02-02",1921747
"2024-08-09","Gold ","XU Shixiao","Female","People's Republic of China","Canoe Sprint","Women's Canoe Double 500m","1992-02-16",1927382
"2024-08-09","Gold ","SUN Mengya","Female","People's Republic of China","Canoe Sprint","Women's Canoe Double 500m","2001-05-03",1927383
"2024-08-09","Silver ","LUZAN Liudmyla","Female","Ukraine","Canoe Sprint","Women's Canoe Double 500m","1997-03-27",1897153
"2024-08-09","Silver ","RYBACHOK Anastasiia","Female","Ukraine","Canoe Sprint","Women's Canoe Double 500m","1998-04-13",1897155
"2024-08-09","Bronze ","MACKENZIE Sloan","Female","Canada","Canoe Sprint","Women's Canoe Double 500m","2002-05-16",1964583
"2024-08-09","Bronze ","VINCENT Katie","Female","Canada","Canoe Sprint","Women's Canoe Double 500m","1996-03-12",1964547
"2024-08-09","Gold ","CARRINGTON Lisa","Female","New Zealand","Canoe Sprint","Women's Kayak Double 500m","1989-06-23",1945383
"2024-08-09","Gold ","HOSKIN Alicia","Female","New Zealand","Canoe Sprint","Women's Kayak Double 500m","2000-02-06",1945378
"2024-07-30","Silver ","GRIGALASHVILI Tato","Male","Georgia","Judo","Men -81 kg","1999-12-01",1546651
"2024-08-11","Gold ","KAGAMI Yuka","Female","Japan","Wrestling","Women's Freestyle 76kg","2001-09-14",1939701
"2024-07-27","Silver ","TUWAI Jerry","Male","Fiji","Rugby Sevens","Men","1989-03-23",1908911
"2024-08-10","Silver ","FOPPA Pauletta","Female","France","Handball","Women","2000-12-22",1879831
"2024-08-11","Silver ","HANCOCK Micha","Female","United States of America","Volleyball","Women","1992-11-10",1917746
"2024-08-02","Gold ","RINER Teddy","Male","France","Judo","Men +100 kg","1989-04-07",1891323
"2024-08-07","Silver ","CAMBEI Mihaela Valentina","Female","Romania","Weightlifting","Women's 49kg","2002-11-18",1550148
"2024-08-04","Gold ","NAGANO Yudai","Male","Japan","Fencing","Men's Foil Team","1998-10-15",1896551
"2024-07-29","Gold ","HORIGOME Yuto","Male","Japan","Skateboarding","Men's Street","1999-01-07",1902081
"2024-08-01","Bronze ","DOYLE Phili","Male","Ireland","Rowing","Men's Double Sculls","1992-09-17",1543317
"2024-08-10","Gold ","JOUFFROY Quentin","Male","France","Volleyball","Men","1993-07-05",1574055
"2024-08-01","Gold ","BOONSTRA Benthe","Female","Netherlands","Rowing","Women's Four","2000-11-21",1965557
"2024-08-05","Gold ","AXELSEN Viktor","Male","Denmark","Badminton","Men's Singles","1994-01-04",1888993
"2024-08-10","Bronze ","GUDURIC Marko","Male","Serbia","Basketball","Men","1995-03-08",1948408
"2024-08-10","Bronze ","DAVIDOVAC Dejan","Male","Serbia","Basketball","Men","1995-01-17",1948405
"2024-08-06","Silver ","CHEN Yuxi","Female","People's Republic of China","Diving","Women's 10m Platform","2005-09-11",1901544
"2024-07-28","Gold ","NAM Suhyeon","Female","Republic of Korea","Archery","Women's Team","2005-01-27",1902148
"2024-07-28","Silver ","AN Qixuan","Female","People's Republic of China","Archery","Women's Team","2000-12-03",1913382
"2024-07-28","Silver ","LI Jiaman","Female","People's Republic of China","Archery","Women's Team","1997-08-18",1913372
"2024-08-11","Bronze ","GEORGE Cayla","Female","Australia","Basketball","Women","1989-05-01",1939948
"2024-08-06","Silver ","CHEMUTAI Peruth","Female","Uganda","Athletics","Women's 3000m Steeplechase","1999-07-10",1971686
"2024-08-10","Bronze ","MILUTINOV Nikola","Male","Serbia","Basketball","Men","1994-12-30",1948418
"2024-08-10","Silver ","ANA VITORIA","Female","Brazil","Football","Women","2000-03-06",1967565
"2024-08-10","Silver ","GABI PORTILHO","Female","Brazil","Football","Women","1995-07-18",1967593
"2024-08-10","Silver ","PRISCILA","Female","Brazil","Football","Women","2004-08-22",1967623
"2024-08-10","Silver ","LUCIANA","Female","Brazil","Football","Women","1987-07-24",1967607
"2024-08-10","Gold ","MOERK Nora","Female","Norway","Handball","Women","1991-04-05",1878486
"2024-08-10","Gold ","OFTEDAL Stine Bredal","Female","Norway","Handball","Women","1991-09-25",1878515
"2024-08-09","Gold ","SANCHEZ Juanlu","Male","Spain","Football","Men","2003-08-15",1942289
"2024-08-10","Gold ","BREISTOEL Kristine","Female","Norway","Handball","Women","1993-08-23",1878511
"2024-08-10","Gold ","INGSTAD Vilde","Female","Norway","Handball","Women","1994-12-18",1878493
"2024-08-10","Gold ","LUNDE Katrine","Female","Norway","Handball","Women","1980-03-30",1878509
"2024-08-10","Gold ","JACOBSEN Marit","Female","Norway","Handball","Women","1994-02-25",1878501
"2024-08-10","Silver ","NTILIKINA Frank","Male","France","Basketball","Men","1998-07-28",1573636
"2024-08-10","Gold ","HERREM Camilla","Female","Norway","Handball","Women","1986-10-08",1878487
"2024-08-10","Gold ","BOOKER Devin","Male","United States of America","Basketball","Men","1996-10-30",1954687
"2024-08-10","Gold ","REISTAD Henny","Female","Norway","Handball","Women","1999-02-09",1878495
"2024-08-10","Gold ","RUSHFELDT DEILA Thale","Female","Norway","Handball","Women","2000-01-15",1878490
"2024-08-10","Silver ","VALENTINI Chloe","Female","France","Handball","Women","1995-04-19",1879854
"2024-08-10","Silver ","LASSOURCE Coralie","Female","France","Handball","Women","1992-09-01",1879842
"2024-08-10","Silver ","ZAADI DEUNA Grace","Female","France","Handball","Women","1993-07-07",1879856
"2024-07-28","Silver ","FINK Nic","Male","United States of America","Swimming","Men's 100m Breaststroke","1993-07-03",1935901
"2024-08-10","Silver ","DARLEUX MINGAM Cleopatre","Female","France","Handball","Women","1989-07-01",1879826
"2024-08-10","Silver ","FLIPPES Laura","Female","France","Handball","Women","1994-12-13",1879830
"2024-07-30","Bronze ","GIULIANI Maximillian","Male","Australia","Swimming","Men's 4 x 200m Freestyle Relay","2003-07-03",1946211
"2024-07-30","Gold ","GUY James","Male","Great Britain","Swimming","Men's 4 x 200m Freestyle Relay","1995-11-26",1903552
"2024-08-01","Silver ","TWELLAAR Melvin","Male","Netherlands","Rowing","Men's Double Sculls","1996-12-23",1965589
