"code","athlete_name","gender","country","nationality","birth_date"
"1934598","ROOS Nadine","Female","South Africa","South Africa","1996-05-09"
"1934599","SIMMERS Mathrin","Female","South Africa","South Africa","1988-03-03"
"1934601","BALOYI Kemisetso","Female","South Africa","South Africa","1998-03-08"
"1934603","LAMPRECHT Shiniqwa","Female","South Africa","South Africa","2003-04-24"
"1934607","TSHIREMBA Maria","Female","South Africa","South Africa","1995-12-29"
"1934613","JANSE van RENSBURG Libbie","Female","South Africa","South Africa","1994-09-28"
"1934614","DOLF Byrhandre","Female","South Africa","South Africa","2003-07-04"
"1934615","GRAIN Veroeshka","Female","South Africa","South Africa","1990-12-11"
"1934616","SOLONTSI Sizophila","Female","South Africa","South Africa","1992-03-09"
"1934774","FUERTES FERNANDEZ Laura","Female","Spain","Spain","1999-04-29"
"1934775","GHADFA DRISSI EL AISSAOUI Ayoub","Male","Spain","Spain","1998-12-06"
"1934778","IBARRECHE CONDE Oier","Male","Spain","Spain","2003-05-30"
"1934782","LOZANO SERRANO Rafael","Male","Spain","Spain","2004-12-27"
"1934789","QUILES BROTONS Jose","Male","Spain","Spain","1997-10-19"
"1934790","REYES PLA Enmanuel","Male","Spain","Spain","1992-12-14"
"1934822","INOSTROZA Arantza","Female","Chile","Chile","2000-04-07"
"1935068","FERNANDEZ Gatito","Male","Paraguay","Paraguay","1988-03-29"
"1935072","FRUTOS Rodrigo","Male","Paraguay","Paraguay","2003-01-06"
"1935078","LAMBERT Margot","Female","France","France","1999-03-15"
"1935079","TRAN Anne","Female","France","France","1996-04-27"
"1935080","DELRUE Delphine","Female","France","France","1998-11-06"
"1935081","QI Xuefei","Female","France","France","1992-02-28"
"1935083","CORVEE Lucas","Male","France","France","1993-06-09"
"1935084","LABAR Ronan","Male","France","France","1989-05-03"
"1935085","POPOV Toma Junior","Male","France","France","1998-09-29"
"1935086","POPOV Christo","Male","France","France","2002-03-08"
"1935087","GICQUEL Thom","Male","France","France","1999-01-12"
"1935105","de JESUS Ronaldo","Male","Paraguay","Paraguay","2001-04-21"
"1935109","NIEMANN Joaquin","Male","Chile","Chile","1998-11-07"
"1935118","PEREIRA Mito","Male","Chile","Chile","1995-03-31"
"1935135","SSENGONZI Jesse Ssuubi","Male","Uganda","Uganda","2002-08-27"
"1935138","MUZITO Gloria Anna","Female","Uganda","Uganda","2002-11-29"
"1935140","VIERA Wilder","Male","Paraguay","Paraguay","2002-03-04"
"1935156","PAQUET Charles","Male","Canada","Canada","1997-07-12"
"1935162","MISLAWCHUK Tyler","Male","Canada","Canada","1994-08-19"
"1935165","LEGAULT Emy","Female","Canada","Canada","1996-04-05"
"1935199","ACOSTA FERNANDEZ Yasmani","Male","Chile","Chile","1988-07-16"
"1935202","ALMANZA TRUYOL Nestor Evian","Male","Chile","Chile","2002-07-28"
"1935335","ABAROA Cesar","Male","Chile","Chile","1996-11-18"
"1935337","SANHUEZA Eber","Male","Chile","Chile","1998-04-23"
"1935342","ABRAHAM Antonia","Female","Chile","Chile","1997-07-07"
"1935343","ABRAHAM Melita","Female","Chile","Chile","1997-07-07"
"1935374","TEJEDA Gladys","Female","Peru","Peru","1985-09-30"
"1935387","ROJAS Luz Mery","Female","Peru","Peru","1993-06-20"
"1935401","ABUZHAKYNOVA Abiba","Female","Kazakhstan","Kazakhstan","1997-07-04"
"1935402","BERLIKASH Kamila","Female","Kazakhstan","Kazakhstan","1999-11-09"
"1935405","KUYULOVA Esmigul","Female","Kazakhstan","Kazakhstan","2002-05-11"
"1935408","SMETOV Yeldos","Male","Kazakhstan","Kazakhstan","1992-09-09"
"1935410","KYRGYZBAYEV Gusman","Male","Kazakhstan","Kazakhstan","1992-09-28"
"1935412","SHAMSHAYEV Daniyar","Male","Kazakhstan","Kazakhstan","2001-08-03"
"1935413","ZHUBANAZAR Abylaikhan","Male","Kazakhstan","Kazakhstan","2000-02-15"
"1935414","SHARKHAN Nurlykhan","Male","Kazakhstan","Kazakhstan","2000-04-18"
"1935417","BROVKOVA Mariya","Female","Kazakhstan","Kazakhstan","2005-01-31"
"1935421","YEMELYANOV Sergey","Male","Kazakhstan","Kazakhstan","1995-05-19"
"1935423","RAMATULLA Bekarys","Male","Kazakhstan","Kazakhstan","2002-07-26"
"1935426","TOKARNYTSKYI Sergii","Male","Kazakhstan","Kazakhstan","1993-02-01"
"1935431","KHAIDAROV Timur","Male","Kazakhstan","Kazakhstan","1996-03-28"
"1935434","ISKAKOVA Rufina","Female","Kazakhstan","Kazakhstan","2003-10-13"
"1935463","PACHECO Christian","Male","Peru","Peru","1993-05-26"
"1935464","RENDON MARTINEZ Ana","Female","Colombia","Colombia","1986-03-10"
"1935471","EZE Joy Ogbonne","Female","Nigeria","Nigeria","2004-06-06"
"1935477","GOMEZ Paula","Female","Chile","Chile","2001-11-07"
"1935491","MAILLIARD Maria Jose","Female","Chile","Chile","1991-01-24"
"1935494","LAWAL Rafiatu Folashade","Female","Nigeria","Nigeria","1996-11-12"
"1935503","GARCIA LEON Kimberly","Female","Peru","Peru","1993-10-19"
"1935509","INGA Evelyn","Female","Peru","Peru","1998-04-16"
"1935511","ROCO Karen","Female","Chile","Chile","1986-10-07"
"1935515","ANDIA Mary Luz","Female","Peru","Peru","2000-11-09"
"1935517","CASTILLO Ines Lucia","Female","Peru","Peru","1999-12-07"
"1935518","RODRIGUEZ Cesar Augusto","Male","Peru","Peru","1997-06-26"
"1935525","CAMPOS Luis Henry","Male","Peru","Peru","1995-10-11"
"1935538","SYZDYKOV Alimkhan","Male","Kazakhstan","Kazakhstan","1994-06-14"
"1935539","TURSYNOV Nursultan","Male","Kazakhstan","Kazakhstan","1991-01-30"
"1935553","SULTANGALI Aidos","Male","Kazakhstan","Kazakhstan","1996-02-07"
"1935575","BURGOS Nicolas","Male","Chile","Chile","2001-12-17"
"1935585","VALDIVIA Thalia","Female","Peru","Peru","1996-04-27"
"1935592","THOMAS Lanae-Tava","Female","Jamaica","Jamaica","2001-01-28"
"1935604","PALACIOS Alessia","Female","Peru","Peru","2000-07-06"
"1935607","YOUNG Charokee","Female","Jamaica","Jamaica","2000-08-21"
"1935608","PALACIOS Valeria","Female","Peru","Peru","2000-07-06"
"1935611","SANGUINETI Adriana","Female","Peru","Peru","2000-05-02"
"1935642","ARCILA Santiago","Male","Colombia","Colombia","1999-12-03"
"1935644","HERNANDEZ VERA Andres","Male","Colombia","Colombia","2007-09-21"
"1935685","BARAJAS Angel","Male","Colombia","Colombia","2006-08-12"
"1935774","ABAD Nestor","Male","Spain","Spain","1993-03-29"
"1935779","CASABUENA Laura","Female","Spain","Spain","2005-12-26"
"1935780","DIALLO Thierno","Male","Spain","Spain","2000-11-22"
"1935784","MIR Nicolau","Male","Spain","Spain","2000-05-10"
"1935785","PEREZ Ana","Female","Spain","Spain","1997-12-14"
"1935786","PETISCO Alba","Female","Spain","Spain","2003-02-01"
"1935787","PLATA Joel","Male","Spain","Spain","1998-03-20"
"1935792","ZAPATA Rayderley","Male","Spain","Spain","1993-05-26"
"1935793","ARNAU CAMARENA Ana","Female","Spain","Spain","2005-09-20"
"1935794","BAUTISTA Alba","Female","Spain","Spain","2002-07-13"
"1935795","BEREZINA Polina","Female","Spain","Spain","1997-12-05"
"1935796","BERGUA NAVALES Ines","Female","Spain","Spain","2004-05-29"
"1935805","MARTINEZ Mireia","Female","Spain","Spain","2005-04-21"
"1935808","PEREZ FOS Patricia","Female","Spain","Spain","2004-08-08"
"1935810","SOLAUN Salma","Female","Spain","Spain","2005-03-02"
"1935817","ROMERO ROSARIO Noemi","Female","Spain","Spain","2000-10-04"
"1935820","VEGA David","Male","Spain","Spain","1998-08-04"
"1935860","WEITZEIL Abbey","Female","United States of America","United States of America","1996-12-03"
"1935869","ALEXY Jack","Male","United States of America","United States of America","2003-01-19"
"1935871","ARMSTRONG Hunter","Male","United States of America","United States of America","2001-01-24"
"1935872","BACON Phoebe","Female","United States of America","United States of America","2002-08-12"
"1935873","BERKOFF Katharine","Female","United States of America","United States of America","2001-01-28"
"1935879","CONNOLLY Erika","Female","United States of America","United States of America","1998-08-27"
"1935882","CASAS Shaine","Male","United States of America","United States of America","1999-12-25"
"1935887","CURRY Brooks","Male","United States of America","United States of America","2001-01-20"
"1935893","DENIGAN Mariah","Female","United States of America","United States of America","2003-05-30"
"1935895","DOUGLASS Kate","Female","United States of America","United States of America","2001-11-17"
"1935896","DRESSEL Caeleb","Male","United States of America","United States of America","1996-08-16"
"1935900","FALLON Matt","Male","United States of America","United States of America","2002-10-03"
"1935901","FINK Nic","Male","United States of America","United States of America","1993-07-03"
"1935902","FINKE Bobby","Male","United States of America","United States of America","1999-11-06"
"1935903","FOSTER Carson","Male","United States of America","United States of America","2001-10-26"
"1935907","GEMMELL Erin","Female","United States of America","United States of America","2004-12-02"
"1935909","GRIMES Katie","Female","United States of America","United States of America","2006-01-08"
"1935911","GUILIANO Chris","Male","United States of America","United States of America","2003-06-25"
"1935915","HEILMAN Thomas","Male","United States of America","United States of America","2007-02-07"
"1935916","HELD Ryan","Male","United States of America","United States of America","1995-06-27"
"1935918","HOBSON Luke","Male","United States of America","United States of America","2003-06-25"
"1935923","HUSKE Torri","Female","United States of America","United States of America","2002-12-07"
"1935927","JOHNSTON David","Male","United States of America","United States of America","2001-10-28"
"1935928","JONES Keaton","Male","United States of America","United States of America","2004-10-13"
"1935929","KALISZ Chase","Male","United States of America","United States of America","1994-03-07"
"1935931","KIBLER Drew","Male","United States of America","United States of America","2000-03-09"
"1935932","KING Lilly","Female","United States of America","United States of America","1997-02-10"
"1935933","KING Matt","Male","United States of America","United States of America","2002-02-19"
"1935938","LEDECKY Katie","Female","United States of America","United States of America","1997-03-17"
"1935943","MADDEN Paige","Female","United States of America","United States of America","1998-10-22"
"1935945","MANUEL Simone","Female","United States of America","United States of America","1996-08-02"
"1935947","MATHENY Josh","Male","United States of America","United States of America","2002-10-16"
"1935957","MURPHY Ryan","Male","United States of America","United States of America","1995-07-02"
"1935967","PEPLOWSKI Anna","Female","United States of America","United States of America","2002-09-25"
"1935968","PIERONI Blake","Male","United States of America","United States of America","1995-11-15"
"1935972","PUSKOVITCH Ivan","Male","United States of America","United States of America","2001-02-28"
"1935978","SHACKELL Aaron","Male","United States of America","United States of America","2004-09-08"
"1935979","SHACKELL Alex","Female","United States of America","United States of America","2006-11-13"
"1935982","SMITH Kieran","Male","United States of America","United States of America","2000-05-20"
"1935984","SMITH Regan","Female","United States of America","United States of America","2002-02-09"
"1935992","SWANSON Charlie","Male","United States of America","United States of America","1998-02-20"
"1935996","URLANDO Luca","Male","United States of America","United States of America","2002-03-16"
"1935997","WALSH Alex","Female","United States of America","United States of America","2001-07-31"
"1935998","WALSH Gretchen","Female","United States of America","United States of America","2003-01-29"
"1935999","WEBER Emma","Female","United States of America","United States of America","2004-01-13"
"1936000","WEINSTEIN Claire","Female","United States of America","United States of America","2007-03-01"
"1936001","WEYANT Emma","Female","United States of America","United States of America","2001-12-24"
"1936004","WHITLOCK Luke","Male","United States of America","United States of America","2006-03-08"
"1936119","FARRO Chloe","Female","Aruba","Netherlands","2003-06-19"
"1936214","THET HTAR Thuzar","Female","Myanmar","Myanmar","1999-03-15"
"1936230","ALMAZ UULU Bekzat","Male","Kyrgyzstan","Kyrgyzstan","2000-12-03"
"1936237","AKMATALIEV Ernazar","Male","Kyrgyzstan","Kyrgyzstan","1998-07-02"
"1936247","TARERE Josh","Male","Papua New Guinea","Papua New Guinea","2000-01-31"
"1936257","VELE Georgia-Leigh","Female","Papua New Guinea","Papua New Guinea","1998-12-11"
"1936284","DAULETBEKOV Azamat","Male","Kazakhstan","Kazakhstan","1994-03-15"
"1936286","KARTBAY Meirambek","Male","Kazakhstan","Kazakhstan","1998-03-14"
"1936293","BATIRMURZAEV Yusu","Male","Kazakhstan","Kazakhstan","1996-04-13"
"1936309","ZOHRI Lalu Muhammad","Male","Indonesia","Indonesia","2000-07-01"
"1936310","KASSMAN Kevin Sogo","Male","Papua New Guinea","Papua New Guinea","1999-01-01"
"1936316","MARA Gibson Kaogo","Male","Papua New Guinea","Papua New Guinea","1998-10-28"
"1936400","BARU Morea","Male","Papua New Guinea","Papua New Guinea","1990-04-15"
"1936402","MULENGA Chanda","Male","Zambia","Zambia","2002-08-08"
"1936413","CHO Daeseong","Male","Republic of Korea","Republic of Korea","2002-10-13"
"1936418","JANG Woojin","Male","Republic of Korea","Republic of Korea","1995-09-10"
"1936419","JEON Jihee","Female","Republic of Korea","Republic of Korea","1992-10-28"
"1936425","LEE Eunhye","Female","Republic of Korea","Republic of Korea","1995-05-02"
"1936429","LIM Jonghoon","Male","Republic of Korea","Republic of Korea","1997-01-21"
"1936435","SHIN Yubin","Female","Republic of Korea","Republic of Korea","2004-07-05"
"1936450","CRIBBIN Sean","Male","Ireland","Ireland","1998-08-20"
"1936462","ELSAYED Mohamed","Male","Egypt","Egypt","2003-03-03"
"1936468","YASSEEN Mohamed","Male","Egypt","Egypt","2004-01-05"
"1936475","ELSAYED Mahmoud","Male","Egypt","Egypt","2005-04-25"
"1936478","MOHSEN Mahmoud","Male","Egypt","Egypt","1995-03-24"
"1936489","LANE Emily","Female","Ireland","Ireland","1999-01-10"
"1936500","HUSSEIN Aya","Female","Egypt","Egypt","2003-12-28"
"1936524","BOHM Csaba","Male","Hungary","Hungary","2000-07-21"
"1936598","EKWAM Zablon Ekhal","Male","Kenya","Kenya","1997-08-04"
"1936611","ENNIS Sarah","Female","Ireland","Ireland","1975-03-13"
"1936619","GULYAS Michelle","Female","Hungary","Hungary","2000-10-24"
"1936633","GUZI Blanka","Female","Hungary","Hungary","1999-05-15"
"1936638","AMR HOSSNY Sara","Female","Egypt","Egypt","2010-03-08"
"1936640","SOLIMAN Loulwa","Female","Egypt","Egypt","2007-07-07"
"1936646","MOATAZ Adham","Male","Egypt","Egypt","2003-04-23"
"1936658","BURNS Megan","Female","Ireland","Ireland","2000-04-09"
"1936694","SZEP Balazs","Male","Hungary","Hungary","1999-10-18"
"1936701","EHAB Nardin","Female","Egypt","Egypt","1996-01-31"
"1936703","ELSISSY Ziad","Male","Egypt","Egypt","1994-12-15"
"1936715","HAMZA Malak","Female","Egypt","Egypt","2006-02-16"
"1936733","HANY Noha","Female","Egypt","Egypt","2001-02-25"
"1936865","ELSHARKAWY Yara","Female","Egypt","Egypt","1999-04-11"
"1936874","TAUTA Kelvin Sane","Male","Kenya","Kenya","2000-12-13"
"1936914","TILGA Karel","Male","Estonia","Estonia","1998-02-05"
"1936920","TOLBA Abdelrahman Hussein","Male","Egypt","Egypt","2007-07-29"
"1936923","OIGLANE Janek","Male","Estonia","Estonia","1994-04-25"
"1936928","ERM Johannes","Male","Estonia","Estonia","1998-03-26"
"1936930","BICSAK Bence","Male","Hungary","Hungary","1995-10-19"
"1936933","MAGI Rasmus","Male","Estonia","Estonia","1992-05-04"
"1936940","ABOUELKASSEM Alaaeldin","Male","Egypt","Egypt","1990-11-25"
"1936954","ESSAM Mohamed","Male","Egypt","Egypt","1994-12-06"
"1936957","AMER Mohamed","Male","Egypt","Egypt","1997-12-18"
"1936961","HAMZA Mohamed","Male","Egypt","Egypt","2000-09-11"
"1936972","SARDALASHVILI Giorgi","Male","Georgia","Georgia","2003-05-26"
"1936983","TEBOGO Letsile","Male","Botswana","Botswana","2003-06-07"
"1936993","KUTTOR-BRAGMAYER Zsanett","Female","Hungary","Hungary","1994-03-29"
"1937011","KULYNYCZ Arkadiusz Marcin","Male","Poland","Poland","1992-12-26"
"1937023","PIHELA Elisabeth","Female","Estonia","Estonia","2004-03-15"
"1937030","LEHMANN Csongor","Male","Hungary","Hungary","1999-04-02"
"1937191","FREILICH Yuval Shalom","Male","Israel","Israel","1995-01-24"
"1937325","DWEDAR Mohammed","Male","Palestine","Palestine","2001-01-09"
"1937328","PUDAR Lana","Female","Bosnia and Herzegovina","Bosnia and Herzegovina","2006-01-19"
"1937335","CABRAL Francisco","Male","Portugal","Portugal","1997-01-08"
"1937336","BORGES Nuno","Male","Portugal","Portugal","1997-02-19"
"1937346","KIDALI Koitatoi","Male","Kenya","Kenya","2003-02-12"
"1937347","LITVINOVICH Ivan","Male","AIN","Belarus","2001-06-26"
"1937362","BILAL MAZHAR","Male","Egypt","Egypt","2003-11-21"
"1937366","GRILLO Emiliano","Male","Argentina","Argentina","1992-09-14"
"1937378","YU Fu","Female","Portugal","Portugal","1978-11-29"
"1937380","SHAO Jieni","Female","Portugal","Portugal","1994-01-25"
"1937382","GERALDO Joao","Male","Portugal","Portugal","1995-09-29"
"1937383","FREITAS Marcos","Male","Portugal","Portugal","1988-04-08"
"1937387","APOLONIA Tiago","Male","Portugal","Portugal","1986-07-28"
"1937399","AKILOV Pyly","Male","Hungary","Hungary","1999-07-13"
"1937424","PIMENTA Fernando","Male","Portugal","Portugal","1989-08-13"
"1937429","RIBEIRO Joao","Male","Portugal","Portugal","1989-08-19"
"1937434","BAPTISTA Messias","Male","Portugal","Portugal","1999-06-25"
"1937435","PORTELA Teresa","Female","Portugal","Portugal","1987-10-30"
"1937457","HAMORI Anna Luca","Female","Hungary","Hungary","2001-03-12"
"1937469","KOVACS Richard","Male","Hungary","Hungary","1997-11-09"
"1937494","MAIER Nicole","Female","Germany","Germany","2000-04-09"
"1937515","HOSSAM ABDELMAGUID","Male","Egypt","Egypt","2001-04-30"
"1937531","SAMUKONGA Muzala","Male","Zambia","Zambia","2002-12-09"
"1937571","HAMZA ALAA","Male","Egypt","Egypt","2001-03-01"
"1937589","LEKIC Jovan","Male","Bosnia and Herzegovina","Bosnia and Herzegovina","2003-09-29"
"1937604","LUCHEMBE Kennedy","Male","Zambia","Zambia","2001-07-08"
